id,gender,age,binges,totdrinks,tothours,0,0.25,0.5,1,1.5,2,2.5,3,4,5,6,7,8,9,10,15,20
833,Female,25,10,20,14,10,10,10,10,10,10,10,8,7,6,5,4,3,1,1,0,0
834,Female,47,30,62,35,7,7,7,7,7,7,6,5,4,3,2,2,0,0,0,0,0
835,Female,59,0,1,1,3,3,3,3,3,3,3,3,3,2,2,0,0,0,0,0,0
836,Female,27,1,1,1,10,10,10,10,10,8,8,6,6,5,5,4,4,3,2,2,1
837,Female,24,1,4,4,6,6,6,6,6,6,6,5,4,4,3,3,2,1,0,0,0
838,Female,34,6,15,16,8,6,6,6,6,6,6,5,4,4,4,2,2,0,0,0,0
839,Female,29,1,7,7,6,6,6,6,6,6,5,5,4,3,3,3,2,0,0,0,0
840,Female,27,8,7,11,5,5,5,5,5,5,4,3,1,1,1,0,0,0,0,0,0
841,Female,25,0,0,0,4,4,4,3,2,2,1,1,0,0,0,0,0,0,0,0,0
842,Female,44,0,3,3,10,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
843,Female,34,0,2,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
844,Female,30,0,2,2,5,5,5,5,5,5,4,4,4,3,3,2,2,1,1,1,1
845,Female,33,2,6,7,6,6,6,6,6,6,6,6,5,4,3,3,2,2,0,0,0
846,Female,51,0,4,4,3,3,3,3,3,2,2,2,2,1,1,1,1,0,0,0,0
847,Female,25,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
848,Female,31,0,0,0,5,5,5,5,5,4,4,3,2,1,0,0,0,0,0,0,0
849,Female,24,0,2,2,5,5,5,5,5,5,5,4,4,4,3,3,2,2,2,1,1
850,Female,28,2,5,6,5,5,5,5,5,5,5,5,4,4,3,3,3,2,2,2,1
851,Female,46,0,2,1,10,10,10,10,10,8,8,7,6,5,5,4,4,1,0,0,0
852,Female,41,0,0,0,5,5,5,5,5,5,5,5,5,5,5,3,2,0,0,0,0
853,Female,48,1,10,11,10,15,15,13,12,5,5,4,3,3,3,3,3,3,2,2,2
854,Female,45,1,4,4,5,5,5,5,5,4,4,4,3,3,1,1,1,0,0,0,0
855,Female,31,0,0,0,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
856,Female,41,0,1,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0
857,Female,34,0,4,5,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0
858,Female,66,0,4,8,4,4,4,4,4,4,4,3,3,3,3,2,2,2,1,1,1
859,Female,22,0,2,8,3,3,3,3,3,3,2,2,2,2,2,2,1,1,0,0,0
860,Female,28,3,10,8,3,3,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0
861,Female,50,0,3,6,3,3,3,3,3,3,3,3,3,3,2,0,0,0,0,0,0
862,Female,35,2,10,6,10,10,8,7,7,6,6,5,4,3,2,1,1,1,0,0,0
863,Female,NA,3,2,2,5,5,5,5,5,5,5,5,2,2,2,2,1,1,1,0,0
864,Female,51,0,0,0,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0
865,Female,28,2,5,4,9,8,7,6,5,4,3,2,1,0,0,0,0,0,0,0,0
866,Female,35,6,10,12,5,5,5,5,5,5,5,5,5,5,5,4,4,3,3,2,1
867,Female,56,0,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,0,0
868,Female,28,1,14,14,5,5,5,5,5,5,5,5,5,4,4,3,3,2,2,0,0
869,Female,55,0,3,2,5,5,5,5,4,4,4,4,3,2,2,1,1,0,0,0,0
870,Female,30,1,9,11,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,0
871,Female,34,1,3,4,6,6,6,6,4,3,3,2,2,2,2,2,1,1,1,0,0
872,Female,23,0,7,9,7,5,5,5,5,5,5,5,5,2,2,2,2,1,1,0,0
873,Female,50,0,9,7,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0
874,Female,48,4,11,12,8,8,8,8,8,8,8,7,6,5,4,3,3,2,2,1,1
875,Female,34,1,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
876,Female,31,6,14,10,6,6,6,6,6,6,6,5,5,5,5,3,3,2,2,1,1
877,Female,54,12,42,78,10,5,4,4,2,2,2,2,2,2,1,1,1,0,0,0,0
878,Female,32,0,15,6,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0
879,Female,51,0,5,8,8,8,8,8,8,8,7,7,6,6,5,5,4,4,3,2,1
880,Female,23,2,11,11,5,5,5,5,5,5,4,4,3,3,3,2,2,2,1,1,0
881,Female,35,1,8,24,10,10,10,10,10,8,6,5,4,3,2,2,2,1,0,0,0
882,Female,27,0,3,5,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0
883,Female,22,2,22,17,10,10,10,10,10,10,10,10,10,9,8,8,7,6,6,4,3
884,Female,38,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0
885,Female,34,3,10,9,9,9,9,9,9,9,9,8,8,3,2,1,0,0,0,0,0
886,Female,44,0,6,7,5,5,5,5,5,5,5,5,5,4,4,3,2,2,2,1,1
887,Female,24,0,0,0,2,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
888,Female,30,4,10,14,10,10,10,9,9,6,6,6,5,4,3,1,1,1,0,0,0
889,Female,31,0,0,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0
890,Female,30,1,7,10,3,3,3,3,3,3,3,3,2,2,2,1,1,1,1,0,0
891,Female,55,0,2,2,3,3,3,3,3,3,3,3,3,2,2,2,1,0,0,0,0
892,Female,40,0,6,10,5,5,5,5,5,5,5,5,4,4,4,3,2,2,1,0,0
893,Female,45,0,3,2,5,5,5,5,5,5,4,4,3,3,2,2,0,0,0,0,0
894,Female,42,0,1,1,5,5,5,5,5,5,5,5,5,5,4,4,3,3,2,2,1
895,Female,31,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
896,Female,42,0,8,8,3,3,3,3,3,3,3,3,3,3,2,2,2,1,1,0,0
897,Female,29,8,16,17,6,6,6,6,6,6,6,5,5,4,2,1,1,0,0,0,0
898,Female,29,1,2,3,8,8,8,8,8,8,8,8,5,4,3,2,2,1,1,0,0
899,Female,26,2,12,11,15,15,15,15,15,12,12,8,5,5,5,4,4,4,3,1,1
900,Female,51,0,2,2,6,6,6,6,6,6,6,6,6,6,4,3,3,2,2,0,0
901,Female,28,0,1,1,3,3,3,3,3,3,3,3,3,2,2,1,1,1,1,0,0
902,Female,40,0,3,3,5,5,5,5,5,5,5,4,3,3,2,1,1,0,0,0,0
903,Female,37,10,22,24,6,6,6,6,6,5,5,5,5,4,4,4,3,0,0,0,0
904,Female,42,6,18,37,7,7,7,7,7,7,7,7,7,7,6,5,4,3,2,1,1
905,Female,25,0,3,3,15,15,15,15,15,10,10,10,10,9,6,4,4,2,1,0,0
906,Female,19,2,7,8,20,20,20,20,15,13,12,10,10,7,5,5,5,5,5,4,1
907,Female,27,2,11,8,7,7,7,7,6,6,6,5,5,4,4,4,3,3,2,2,2
908,Female,32,25,20,28,7,7,7,7,5,5,5,5,5,4,4,4,3,3,1,0,0
909,Female,43,2,2,4,10,10,6,5,4,5,3,3,2,2,1,1,1,1,0,0,0
910,Female,21,0,2,2,3,3,3,2,2,2,2,2,1,1,1,0,0,0,0,0,0
911,Female,27,1,4,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,1,1
912,Female,41,20,40,33,8,8,8,8,8,8,8,8,8,4,2,1,0,0,0,0,0
913,Female,50,2,19,58,10,10,10,10,8,5,5,5,5,3,3,3,0,0,0,0,0
914,Female,28,0,4,8,5,5,5,5,5,5,4,4,3,3,3,2,2,2,2,1,1
915,Female,36,0,11,11,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
916,Female,34,2,7,9,6,6,6,5,4,3,3,3,3,3,2,2,2,2,2,1,1
917,Female,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,Female,21,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
919,Female,65,1,6,7,5,5,5,5,5,5,5,5,5,3,3,3,2,2,2,1,1
920,Female,57,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,Female,33,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
922,Female,50,1,7,7,7,6,6,6,6,6,6,6,5,5,4,4,3,2,2,1,0
923,Female,35,1,10,10,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0
924,Female,48,0,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,1,1,1
925,Female,36,1,6,7,4,4,4,4,4,4,4,4,4,4,3,2,2,2,1,0,0
926,Female,23,0,4,2,3,3,3,3,3,3,3,2,2,1,1,1,1,1,1,0,0
927,Female,29,1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,Female,43,1,4,4,6,6,6,6,6,6,6,6,6,5,5,4,3,3,3,2,2
929,Female,22,5,15,18,4,4,4,4,4,4,4,4,3,3,3,2,1,1,0,0,0
930,Female,22,5,13,13,8,8,8,8,8,8,7,5,5,5,4,4,4,4,4,4,3
931,Female,39,1,14,39,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,1
932,Female,53,2,4,6,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
933,Female,31,0,2,3,10,10,10,10,6,6,5,5,4,3,3,2,2,1,1,0,0
934,Female,33,0,0,0,2,2,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0
935,Female,25,0,3,7,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0
936,Female,32,0,0,0,4,4,4,4,4,4,4,4,4,4,2,2,1,1,1,0,0
937,Female,22,1,1,1,5,4,4,3,2,2,2,2,1,1,1,1,1,0,0,0,0
938,Female,49,0,5,4,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0
939,Female,43,0,2,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
940,Female,54,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2
941,Female,36,1,2,2,5,5,5,5,5,5,5,5,4,3,3,2,2,0,0,0,0
942,Female,28,0,1,4,4,4,4,4,4,4,4,4,4,4,3,2,0,0,0,0,0
943,Female,45,1,4,10,3,3,3,3,3,3,3,3,3,3,2,2,2,1,1,0,0
944,Female,35,8,32,34,10,10,10,10,10,10,10,9,7,6,5,4,4,3,0,0,0
945,Female,41,0,0,0,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
946,Female,25,0,3,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0
947,Female,27,4,6,8,10,10,10,9,9,6,6,6,5,5,5,5,5,4,4,3,3
948,Female,29,1,4,4,6,6,6,6,6,6,6,5,5,4,3,1,1,1,1,0,0
949,Female,64,1,10,20,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
950,Female,29,1,6,3,10,10,10,10,10,10,10,10,6,4,2,2,1,1,1,1,0
951,Female,60,0,1,1,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0
952,Female,35,2,4,3,4,4,4,4,4,4,3,3,2,2,1,1,1,1,1,0,0
953,Female,25,4,18,22,10,10,10,10,10,10,10,9,8,7,7,6,5,3,2,0,0
954,Female,23,2,13,10,10,10,10,10,10,8,8,8,6,5,5,2,1,0,0,0,0
955,Female,38,1,4,3,5,0,4,4,3,2,2,1,1,1,1,1,0,0,0,0,0
956,Female,34,2,4,6,10,10,10,10,10,8,7,3,2,1,0,0,0,0,0,0,0
957,Female,35,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,Female,44,4,8,9,10,10,10,10,10,10,10,10,5,5,5,4,3,2,1,0,0
959,Female,62,1,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,Female,32,1,3,7,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,0
961,Female,30,3,9,8,1,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0
962,Female,27,1,6,9,3,3,3,3,3,3,3,3,3,4,2,2,2,1,1,1,1
963,Female,24,4,16,13,8,8,8,8,8,6,6,6,5,5,4,3,2,2,0,0,0
964,Female,22,3,10,14,10,10,10,10,10,5,5,5,5,5,0,0,0,0,0,0,0
965,Female,29,0,1,2,2,2,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0
966,Female,38,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
967,Female,40,0,1,1,6,6,6,6,6,6,6,6,5,5,5,4,3,2,2,1,1
968,Female,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,Female,66,0,4,6,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,0,0
970,Female,35,2,9,15,4,4,4,4,4,4,4,4,4,4,3,3,2,2,1,0,0
971,Female,23,15,23,38,10,10,10,10,10,10,10,8,8,7,6,6,6,4,3,2,2
972,Female,38,6,16,11,12,12,12,12,12,12,12,8,6,5,3,2,2,1,1,0,0
973,Female,32,0,1,0,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0
974,Female,27,4,7,9,6,5,5,5,5,5,5,4,4,4,3,3,3,3,2,2,1
975,Female,53,0,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
976,Female,48,5,5,13,10,10,10,10,10,10,10,10,10,8,6,5,4,4,2,2,1
977,Female,36,0,0,168,3,3,3,3,3,3,2,2,2,1,1,1,1,0,0,0,0
978,Female,26,1,5,4,10,9,9,9,8,8,8,8,8,7,7,6,3,3,2,1,1
979,Female,29,0,4,5,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0
980,Female,35,1,5,5,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0
981,Female,32,1,8,9,6,6,6,6,6,6,6,6,5,5,5,4,4,3,2,2,1
982,Female,36,0,3,5,3,3,3,3,3,3,3,3,2,2,2,1,1,1,1,0,0
983,Female,41,3,9,9,5,5,5,5,5,5,5,5,5,4,4,3,3,2,2,1,1
984,Female,38,2,13,24,8,7,7,7,7,7,7,7,6,6,6,5,5,4,3,2,1
985,Female,64,0,1,1,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0
986,Female,50,30,49,63,5,5,5,5,5,5,4,3,2,1,0,0,0,0,0,0,0
987,Female,56,0,0,0,6,6,6,3,2,1,1,1,1,0,0,0,0,0,0,0,0
988,Female,28,1,4,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
989,Female,30,5,18,30,10,10,10,10,10,10,10,10,10,10,8,8,5,5,4,0,0
990,Female,57,1,7,11,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0
991,Female,29,1,7,50,0,1,1,0,1,2,1,1,1,0,1,1,1,0,1,2,1
992,Female,24,1,2,3,10,10,10,10,9,8,7,6,5,4,3,2,1,1,1,0,0
993,Female,34,1,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,Female,28,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,0
995,Female,25,0,5,3,4,3,3,3,3,2,2,2,1,1,1,0,0,0,0,0,0
996,Female,24,0,0,0,5,5,5,2,2,2,2,1,1,1,1,1,1,1,0,0,0
997,Female,22,0,0,0,4,4,4,4,4,4,4,4,3,3,2,2,2,0,0,0,0
998,Female,27,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0
999,Female,35,1,4,6,6,6,6,6,6,6,6,5,2,2,2,1,1,1,1,0,0
1000,Female,28,0,10,10,4,4,4,3,3,3,3,3,3,2,2,2,1,1,0,0,0
1001,Female,59,0,2,2,3,3,3,3,3,3,2,2,2,2,1,1,1,0,0,0,0
1002,Female,60,0,3,7,5,5,5,5,5,5,5,4,3,3,2,2,2,2,2,1,1
1003,Female,34,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,Female,52,4,14,26,6,5,5,5,5,5,5,3,2,2,0,0,0,0,0,0,0
1005,Female,23,0,1,3,5,5,5,5,4,3,3,2,2,2,2,1,1,1,1,1,1
1006,Female,31,1,6,8,3,3,3,3,3,3,3,3,3,3,3,2,2,0,0,0,0
1007,Female,30,12,46,37,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0
1008,Female,23,10,16,8,8,8,8,8,6,6,6,5,5,4,3,2,2,2,2,0,0
1009,Female,34,3,5,11,5,5,5,4,4,4,4,4,4,3,3,2,2,2,2,1,1
1010,Female,30,1,5,5,0,0,0,7,7,7,6,6,5,0,0,0,0,0,0,0,0
1011,Female,28,3,5,5,10,10,10,8,8,8,6,6,4,4,3,3,1,1,1,0,0
1012,Female,33,4,4,3,20,15,15,12,8,6,5,4,3,3,2,1,1,1,0,0,0
1013,Female,33,4,18,26,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,0
1014,Female,26,10,20,16,8,7,6,6,6,6,6,6,6,4,2,0,0,0,0,0,0
1015,Female,36,3,10,15,3,3,3,3,3,3,3,2,2,2,1,1,1,1,0,0,0
1016,Female,60,2,10,11,4,4,4,4,4,4,4,4,4,4,3,3,2,2,2,1,1
1017,Female,57,4,21,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,Female,45,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
1019,Female,39,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,Female,37,0,5,5,4,4,4,4,4,4,4,4,4,3,3,2,2,1,1,1,1
1021,Female,45,0,0,0,4,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1022,Female,27,0,3,3,10,10,10,10,7,7,7,5,5,5,3,3,3,2,2,1,1
1023,Female,27,0,0,0,6,6,6,6,6,6,6,6,6,6,5,5,5,0,0,0,0
1024,Female,55,10,18,30,10,10,10,8,7,5,5,3,2,1,0,0,0,0,0,0,0
1025,Female,33,1,5,5,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1
1026,Female,37,6,20,12,10,10,10,10,10,10,10,10,10,8,8,7,6,6,5,3,2
1027,Female,52,0,3,4,6,6,6,6,6,6,6,6,6,5,5,5,4,4,3,2,1
1028,Female,37,0,1,1,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,0,0
1029,Female,31,0,0,0,8,8,8,8,7,6,6,5,5,4,3,3,2,2,2,1,1
1030,Female,51,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1031,Female,50,1,4,8,3,3,3,3,3,3,3,3,3,3,2,2,2,0,0,0,0
1032,Female,28,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,0
1033,Female,57,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,5,5,4,4,2
1034,Female,47,2,9,4,5,5,5,3,3,3,3,3,0,0,0,0,0,0,0,0,0
1035,Female,36,1,0,0,5,5,5,5,5,5,5,5,5,4,4,3,2,2,2,1,1
1036,Female,50,3,16,19,4,4,4,4,4,4,3,2,2,2,1,1,0,0,0,0,0
1037,Female,21,1,2,1,5,5,5,5,5,4,4,3,2,2,1,0,0,0,0,0,0
1038,Female,43,4,12,18,5,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
1039,Female,32,2,9,15,5,5,5,5,5,5,5,5,4,4,3,3,2,2,2,1,0
1040,Female,28,0,0,0,2,3,4,5,5,5,5,5,5,5,3,2,2,2,2,1,1
1041,Female,62,0,2,3,7,6,6,5,4,4,3,2,1,1,0,0,0,0,0,0,0
1042,Female,36,1,2,5,4,4,4,4,3,3,3,2,2,2,1,1,1,0,0,0,0
1043,Female,34,1,3,3,5,5,5,5,5,5,5,5,4,4,3,3,3,2,2,1,0
1044,Female,28,4,14,14,6,6,6,6,5,5,4,4,4,4,3,2,2,2,1,0,0
1045,Female,49,0,2,3,8,8,8,8,8,8,8,8,8,7,6,5,4,2,1,0,0
1046,Female,55,0,5,5,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
1047,Female,38,0,3,10,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0
1048,Female,32,20,51,27,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1049,Female,24,0,3,2,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1050,Female,51,1,2,1,5,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1051,Female,22,10,61,41,20,17,18,19,19,7,7,6,1,1,3,4,1,1,1,1,0
1052,Female,33,2,5,6,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1053,Female,24,2,9,5,4,4,4,4,4,4,4,3,2,1,1,0,0,0,0,0,0
1054,Female,31,10,12,15,8,8,8,8,8,5,5,5,0,0,0,0,0,0,0,0,0
1055,Female,49,0,0,0,12,12,10,8,8,8,8,8,8,7,7,6,6,6,5,5,4
1056,Female,20,0,4,2,4,4,4,4,4,4,4,4,4,2,2,1,1,0,0,0,0
1057,Female,36,0,6,12,0,5,5,5,5,5,5,4,3,3,3,2,2,0,0,0,0
1058,Female,43,0,1,1,4,4,4,4,4,4,4,4,4,3,2,1,0,0,0,0,0
1059,Female,28,0,4,6,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,2
1060,Would rather not say,19,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,Female,33,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,0,0,0,0
1062,Female,27,3,7,5,0,0,0,0,0,0,0,0,5,5,4,4,3,0,0,0,0
1063,Female,34,0,3,5,6,6,6,6,6,6,6,5,5,4,4,3,3,2,1,0,0
1064,Female,39,2,5,8,6,6,6,6,6,5,4,4,3,2,1,1,1,1,1,0,0
1065,Female,48,0,5,5,5,5,5,5,5,4,4,4,3,2,2,1,1,1,1,0,0
1066,Female,45,1,1,2,5,5,5,5,5,5,4,4,3,3,2,2,1,1,1,1,1
1067,Female,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1068,Female,58,0,2,2,4,4,4,4,4,4,3,3,3,3,2,2,2,1,1,1,0
1069,Female,22,5,8,10,5,5,5,5,4,3,3,3,3,3,3,2,2,2,1,0,0
1070,Female,57,2,7,10,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,1,1
1071,Female,29,2,12,12,5,5,5,5,5,5,5,5,4,4,4,3,3,3,3,2,1
1072,Female,31,1,4,4,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0
1073,Female,22,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0
1074,Female,27,0,4,5,4,3,3,3,3,2,2,2,2,1,1,1,0,0,0,0,0
1075,Female,51,0,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
1076,Female,21,23,85,7,20,20,20,20,20,20,12,6,6,10,6,5,4,3,3,2,1
1077,Female,26,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,Female,35,1,1,1,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1079,Female,35,1,3,10,4,4,4,3,3,3,3,3,3,2,2,1,1,1,0,0,0
1080,Female,26,0,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0
1081,Female,37,0,1,1,3,3,3,3,3,3,3,3,3,2,2,2,1,1,1,0,0
1082,Female,24,0,0,0,5,5,5,5,4,3,3,2,2,2,2,2,2,1,1,0,0
1083,Female,40,1,5,4,7,6,6,6,6,6,6,6,6,5,5,5,5,5,5,4,3
1084,Female,26,6,11,7,10,10,10,10,10,10,9,7,5,5,4,3,3,2,2,1,1
1085,Female,30,2,4,6,4,3,3,3,3,3,3,2,2,2,2,2,1,1,1,0,0
1086,Female,28,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,Female,29,1,4,6,4,4,4,4,4,4,4,4,4,3,3,2,2,2,1,0,0
1088,Female,53,0,1,1,4,4,4,4,4,4,4,4,3,3,2,2,2,2,2,1,1
1089,Female,31,0,3,4,6,6,6,6,6,6,6,5,5,4,3,3,1,1,0,0,0
1090,Female,33,0,3,3,10,9,8,7,6,5,4,3,2,1,0,0,0,0,0,0,0
1091,Female,23,24,43,40,15,15,15,15,15,15,15,15,10,10,7,7,3,3,3,2,1
1092,Female,25,1,3,3,10,10,10,10,8,7,6,5,4,3,2,1,1,0,0,0,0
1093,Female,26,2,21,18,10,10,8,8,7,7,5,5,5,4,3,3,3,3,2,1,1
1094,Female,23,0,2,2,4,4,4,4,4,4,4,4,3,2,1,1,1,0,0,0,0
1095,Female,43,0,0,0,4,4,4,3,3,2,1,0,0,0,0,0,0,0,0,0,0
1096,Female,35,4,18,17,10,10,10,10,10,8,8,8,8,8,6,5,5,0,0,0,0
1097,Female,27,0,0,0,10,10,10,10,10,10,10,10,10,8,8,8,6,6,6,0,0
1098,Female,22,0,3,5,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0
1099,Female,29,2,1,3,7,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,Female,27,1,2,2,8,8,6,4,4,4,4,3,3,2,2,2,2,1,1,1,1
1101,Female,26,2,7,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,Female,40,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,Female,28,1,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,Female,60,0,0,0,3,3,3,3,3,3,3,3,3,3,2,2,1,1,0,0,0
